customer_state,product_name_english,total_order_payment
GO,party_supplies,87.92
PA,electronics,36.04
RJ,health_beauty,57.99
SP,computers_accessories,20.75
SP,housewares,198.4
BA,computers_accessories,138.74
SP,bed_bath_table,87.5
GO,watches_gifts,171.74
SP,consoles_games,81.17
SP,bed_bath_table,25.75
SP,consoles_games,36.35
RJ,bed_bath_table,103.26
MG,computers_accessories,75.08
RS,bed_bath_table,76.66
SP,health_beauty,118.74
SP,bed_bath_table,271.69
SP,baby,909.31
RJ,perfumery,263.93
MG,watches_gifts,163.89
SP,sports_leisure,76.62
RS,auto,153.39
SP,bed_bath_table,119.82
SP,baby,81.5
SP,office_furniture,143.76
ES,auto,74.16
SP,perfumery,173.3
SP,toys,112.03
RJ,toys,166.59
RO,baby,101.38
MG,pet_shop,84.03
SP,garden_tools,31.99
SP,auto,16.29
SP,telephony,20.75
SP,auto,128.75
RJ,garden_tools,150.5
PR,computers_accessories,162.06
MG,bed_bath_table,40.52
SP,garden_tools,45.86
SP,baby,195.0
MG,furniture_decor,40.48
MS,furniture_decor,190.86
SP,computers_accessories,33.71
ES,health_beauty,50.35
SC,auto,58.4
SP,sports_leisure,43.62
SP,watches_gifts,283.32
DF,food,207.42
SP,watches_gifts,39.96
SP,sports_leisure,43.24
RJ,toys,84.2
BA,cool_stuff,481.07
SP,watches_gifts,203.52
SP,baby,1031.69
SP,books_general_interest,33.22
SP,watches_gifts,158.45
PA,telephony,114.9
RJ,perfumery,71.14
ES,toys,37.0
MT,stationery,88.72
RS,stationery,109.5
RS,sports_leisure,111.4
SP,health_beauty,278.32
RJ,bed_bath_table,108.0
SP,sports_leisure,88.65
SP,pet_shop,115.17
ES,cool_stuff,871.19
SP,health_beauty,56.1
MG,sports_leisure,585.7
PB,health_beauty,132.69
SP,electronics,19.64
SP,bed_bath_table,97.71
RS,furniture_decor,56.5
SP,bed_bath_table,83.58
RJ,stationery,35.22
SP,toys,91.68
SP,perfumery,94.4
RJ,fashion_bags_accessories,145.45
RJ,electronics,163.79
MG,garden_tools,267.29
SP,baby,50.73
SP,watches_gifts,232.97
RN,office_furniture,591.36
SP,musical_instruments,89.27
MG,baby,43.0
MG,garden_tools,246.04
SP,health_beauty,118.35
SP,bed_bath_table,201.81
SP,health_beauty,48.13
MG,furniture_decor,130.56
SC,stationery,47.69
SP,baby,55.57
MG,stationery,191.58
RS,watches_gifts,128.48
SP,toys,98.97
RJ,office_furniture,204.52
SP,furniture_decor,127.47
SP,auto,48.94
MG,furniture_decor,271.66
MG,baby,271.66
SP,no_name_given,57.68
BA,sports_leisure,157.32
SP,computers_accessories,183.36
MG,telephony,56.22
RS,furniture_decor,97.71
MA,pet_shop,188.32
RJ,sports_leisure,114.56
SP,furniture_decor,127.98
MG,stationery,110.29
RJ,home_construction,41.04
SP,perfumery,195.23
RJ,computers_accessories,90.28
SP,perfumery,160.12
PA,housewares,411.35
SP,telephony,38.37
SP,sports_leisure,148.7
SP,toys,90.95
MG,stationery,347.4
SP,furniture_living_room,50.58
PA,perfumery,313.55
SP,furniture_decor,98.98
PR,housewares,78.64
SP,bed_bath_table,112.3
RS,health_beauty,106.38
SP,cool_stuff,57.98
RJ,housewares,38.11
SP,office_furniture,131.44
PR,computers_accessories,161.12
SP,bed_bath_table,46.85
SP,toys,98.51
DF,sports_leisure,84.75
DF,sports_leisure,221.79
SP,auto,66.34
MG,sports_leisure,127.11
SP,bed_bath_table,62.27
SP,stationery,267.68
SP,perfumery,52.59
SC,baby,148.16
RS,baby,40.1
RS,baby,40.1
MG,auto,187.53
SP,no_name_given,119.8
SP,housewares,289.55
SP,bed_bath_table,60.15
PR,perfumery,247.21
SP,sports_leisure,53.68
RJ,sports_leisure,65.0
SP,baby,318.92
SP,health_beauty,48.0
RJ,bed_bath_table,156.44
PE,cool_stuff,476.52
ES,sports_leisure,127.92
SP,garden_tools,140.08
SP,pet_shop,73.77
SP,fixed_telephony,328.6
GO,health_beauty,176.18
SP,sports_leisure,38.2
PI,health_beauty,379.2
PI,health_beauty,379.2
PI,sports_leisure,81.22
SP,furniture_decor,312.37
SP,housewares,228.08
RJ,home_appliances,114.15
PE,garden_tools,177.44
SP,books_imported,170.6
MG,housewares,104.2
PR,telephony,45.09
SP,consoles_games,79.14
MG,garden_tools,25.0
SP,toys,31.82
SP,health_beauty,351.36
SP,health_beauty,115.67
RJ,furniture_decor,116.33
SP,telephony,26.84
SP,watches_gifts,634.83
CE,no_name_given,154.07
MT,health_beauty,251.84
RJ,sports_leisure,1527.51
MG,telephony,55.09
SP,office_furniture,166.78
RS,telephony,40.09
PR,perfumery,74.17
MG,bed_bath_table,223.14
RS,fashion_bags_accessories,98.09
SP,home_confort,100.53
PR,auto,68.94
SP,luggage_accessories,284.9
MG,toys,30.3
DF,baby,61.94
MG,watches_gifts,92.3
RJ,watches_gifts,202.16
RJ,stationery,22.0
SP,computers_accessories,95.14
RJ,computers_accessories,217.06
SP,cool_stuff,156.63
SP,garden_tools,419.65
SP,health_beauty,31.82
SP,furniture_decor,34.0
SP,sports_leisure,91.05
RS,garden_tools,410.59
RJ,toys,86.15
SP,housewares,73.63
PR,housewares,57.12
BA,telephony,29.77
MG,bed_bath_table,72.9
RJ,housewares,104.72
MG,market_place,72.6
RS,furniture_decor,158.36
BA,electronics,60.05
PR,sports_leisure,211.82
MG,books_general_interest,36.28
SP,auto,107.59
DF,sports_leisure,181.19
RJ,stationery,86.73
PR,furniture_decor,112.46
SP,computers_accessories,38.71
SP,agro_industry_and_commerce,88.83
SP,health_beauty,571.85
RJ,computers_accessories,47.6
SP,housewares,196.32
SP,market_place,70.58
PR,construction_tools_construction,65.92
SP,no_name_given,60.46
SP,audio,31.75
SP,cool_stuff,243.58
RJ,air_conditioning,119.2
SP,health_beauty,120.21
MS,sports_leisure,56.78
SP,housewares,54.68
RS,watches_gifts,96.65
SP,health_beauty,41.79
BA,furniture_decor,164.78
RS,cool_stuff,232.54
SP,perfumery,58.0
ES,furniture_decor,49.49
SP,housewares,60.73
SP,bed_bath_table,55.24
SP,cool_stuff,116.83
MG,telephony,64.39
SP,furniture_decor,185.89
MG,health_beauty,95.21
ES,perfumery,58.0
MG,furniture_decor,62.01
PE,watches_gifts,103.83
SP,bed_bath_table,147.45
MG,auto,87.64
SP,home_construction,459.45
MG,stationery,89.36
SP,home_construction,461.94
SP,stationery,39.5
RJ,bed_bath_table,75.68
RS,bed_bath_table,73.27
MG,fashion_bags_accessories,65.0
RJ,telephony,68.18
GO,fashion_bags_accessories,67.23
SP,health_beauty,121.79
PE,telephony,139.52
MG,health_beauty,61.58
GO,perfumery,135.54
SP,sports_leisure,29.18
SP,housewares,28.2
BA,computers_accessories,832.0
PR,perfumery,118.93
SP,health_beauty,48.77
SP,health_beauty,47.77
RS,toys,194.71
SP,pet_shop,76.68
CE,furniture_decor,218.95
CE,furniture_decor,125.14
SP,no_name_given,132.05
SP,housewares,60.26
SP,watches_gifts,72.78
SP,health_beauty,343.87
MG,sports_leisure,131.57
SP,toys,115.45
SP,fashion_bags_accessories,41.84
SP,telephony,32.85
SP,sports_leisure,120.77
MT,computers_accessories,50.78
SP,telephony,195.54
SP,fashion_shoes,44.42
CE,watches_gifts,108.53
RJ,bed_bath_table,74.77
SP,auto,27.78
SP,sports_leisure,21.59
DF,toys,41.71
SP,health_beauty,924.48
RJ,sports_leisure,209.81
SP,food,89.73
SP,sports_leisure,27.36
SP,auto,185.2
RS,perfumery,76.76
ES,bed_bath_table,107.78
SP,garden_tools,73.34
MG,garden_tools,137.04
SP,cool_stuff,123.79
SC,telephony,28.08
SP,watches_gifts,300.21
SP,consoles_games,210.03
SP,garden_tools,23.95
SP,home_construction,131.45
ES,toys,183.6
RJ,small_appliances,243.76
SP,toys,220.37
SC,home_construction,180.85
MG,health_beauty,131.06
MG,furniture_decor,166.56
SC,sports_leisure,289.45
SP,computers_accessories,46.0
SE,perfumery,364.57
MG,housewares,126.23
SP,garden_tools,63.27
SP,housewares,36.95
RJ,computers_accessories,178.59
MG,furniture_decor,129.03
MG,furniture_decor,51.79
MG,health_beauty,257.94
MG,toys,83.42
SP,home_confort,85.21
SP,furniture_decor,85.21
SP,toys,163.06
SP,cool_stuff,111.89
SP,consoles_games,31.75
PR,agro_industry_and_commerce,1422.05
PE,toys,138.12
MG,bed_bath_table,558.53
BA,baby,56.29
SC,watches_gifts,99.9
MG,fashion_underwear_beach,65.0
SP,art,112.02
SP,telephony,35.77
RS,bed_bath_table,75.07
RS,bed_bath_table,149.96
SP,sports_leisure,45.61
MG,computers_accessories,225.22
MG,auto,34.23
SE,sports_leisure,125.15
SE,sports_leisure,79.39
RS,furniture_decor,162.52
SP,computers_accessories,208.42
SC,luggage_accessories,165.11
SC,telephony,165.11
RJ,computers_accessories,105.06
RJ,computers_accessories,102.03
PR,bed_bath_table,89.36
SP,housewares,162.15
SP,housewares,64.34
RJ,watches_gifts,70.27
SP,garden_tools,126.54
SP,computers_accessories,24.73
PB,health_beauty,378.61
PR,home_construction,22.58
PR,garden_tools,70.15
MG,cool_stuff,153.9
PR,bed_bath_table,172.48
ES,bed_bath_table,132.81
RJ,fashion_bags_accessories,58.1
MG,sports_leisure,96.8
PE,housewares,256.09
MG,perfumery,233.87
MG,sports_leisure,67.06
RJ,baby,114.94
SP,auto,179.12
SP,computers_accessories,71.84
SP,furniture_decor,114.45
SP,watches_gifts,163.25
SP,housewares,297.2
SC,sports_leisure,285.58
SP,cool_stuff,157.91
MG,office_furniture,223.78
SP,computers_accessories,82.98
SP,cool_stuff,254.22
RS,consoles_games,306.16
PR,fashion_bags_accessories,28.22
PR,auto,51.32
SC,housewares,212.86
SP,sports_leisure,58.1
PR,furniture_decor,139.8
PR,computers,1489.47
MG,kitchen_dining_laundry_garden_furniture,75.98
GO,health_beauty,105.37
PE,telephony,47.62
SP,health_beauty,31.77
SP,auto,163.39
MG,health_beauty,342.02
RJ,sports_leisure,47.83
SP,toys,621.35
SP,furniture_decor,51.76
MG,toys,92.99
MS,computers_accessories,3044.12
PR,computers_accessories,333.62
SP,perfumery,59.96
SP,furniture_living_room,80.96
SP,sports_leisure,76.95
SP,watches_gifts,550.58
PR,consoles_games,120.48
SP,sports_leisure,71.82
SP,health_beauty,200.09
SP,toys,52.58
CE,perfumery,134.58
SC,garden_tools,92.9
SP,toys,79.33
SP,cool_stuff,111.61
MG,watches_gifts,204.49
SP,furniture_decor,135.46
SP,housewares,38.62
RJ,computers_accessories,51.1
SP,home_appliances,171.01
SP,small_appliances,196.5
SP,telephony,81.89
SP,furniture_decor,60.83
BA,health_beauty,131.21
PE,health_beauty,623.68
MG,garden_tools,76.66
BA,auto,97.12
SP,home_comfort_2,237.68
MG,toys,43.23
SP,health_beauty,692.22
BA,furniture_decor,109.3
SP,housewares,605.93
GO,consoles_games,112.82
RJ,telephony,302.46
RS,computers_accessories,38.27
RJ,toys,184.64
RJ,furniture_decor,380.08
PR,baby,63.42
MG,health_beauty,886.96
GO,no_name_given,139.06
MG,construction_tools_lights,138.72
SP,small_appliances,25.24
SC,watches_gifts,175.16
PR,toys,247.76
BA,health_beauty,210.39
RJ,housewares,121.9
SP,auto,35.36
PB,baby,122.69
SP,sports_leisure,199.8
SP,construction_tools_construction,58.7
CE,garden_tools,177.44
CE,garden_tools,157.3
SP,cool_stuff,890.82
SP,health_beauty,202.71
SP,toys,100.62
MG,toys,156.64
MG,no_name_given,112.2
SP,sports_leisure,353.3
PR,health_beauty,201.46
SP,bed_bath_table,141.33
SP,cool_stuff,74.72
RS,health_beauty,73.76
AL,health_beauty,378.09
MA,baby,171.84
PR,garden_tools,135.0
RJ,garden_tools,95.76
BA,health_beauty,55.79
SP,furniture_decor,121.68
MS,sports_leisure,256.45
MG,computers_accessories,237.15
CE,auto,65.63
BA,stationery,126.42
SP,housewares,98.21
PR,baby,124.4
MG,luggage_accessories,95.4
RJ,books_general_interest,41.79
BA,sports_leisure,250.74
PR,stationery,48.01
SP,luggage_accessories,166.11
SP,watches_gifts,61.79
SP,bed_bath_table,187.23
PR,bed_bath_table,229.11
SP,health_beauty,638.55
RS,sports_leisure,59.01
PR,telephony,21.1
SP,electronics,44.71
RJ,sports_leisure,266.5
SP,computers,1338.41
SP,housewares,190.99
SP,furniture_decor,101.92
RJ,cool_stuff,180.7
RJ,perfumery,84.36
RJ,perfumery,168.72
MG,housewares,120.44
SP,furniture_decor,70.93
RN,office_furniture,242.77
ES,health_beauty,195.13
PR,cool_stuff,200.55
SP,furniture_decor,99.65
RN,computers_accessories,40.74
SP,housewares,74.45
MG,health_beauty,116.36
SP,health_beauty,23.78
SP,sports_leisure,71.8
MG,bed_bath_table,113.21
SP,fashion_bags_accessories,150.12
RJ,telephony,55.0
SP,home_appliances,37.85
SP,telephony,32.7
PA,toys,147.13
PR,furniture_decor,114.9
RJ,no_name_given,60.46
SP,housewares,61.09
SP,telephony,35.77
SE,furniture_decor,1148.88
RJ,cool_stuff,81.2
SP,electronics,26.37
MA,housewares,221.47
CE,watches_gifts,701.22
MG,housewares,86.21
SE,bed_bath_table,137.24
SC,telephony,34.51
SP,toys,170.78
PB,furniture_decor,144.45
MG,furniture_decor,218.04
RS,garden_tools,176.4
SP,auto,22.77
GO,health_beauty,988.48
RJ,bed_bath_table,143.69
SP,electronics,103.83
SP,furniture_decor,118.04
RJ,cool_stuff,158.38
SP,computers_accessories,89.61
DF,bed_bath_table,213.81
RJ,housewares,33.13
SC,construction_tools_safety,310.11
SP,perfumery,68.89
MG,telephony,55.09
SP,health_beauty,72.42
PR,watches_gifts,70.14
MG,bed_bath_table,73.15
RS,watches_gifts,144.54
RJ,watches_gifts,204.07
SP,home_construction,222.86
SP,housewares,91.16
SP,no_name_given,30.27
SP,watches_gifts,147.34
PE,watches_gifts,418.24
SP,bed_bath_table,217.02
MG,health_beauty,412.16
SP,sports_leisure,194.18
SP,no_name_given,41.36
SP,housewares,41.36
MG,computers,1471.51
PR,health_beauty,144.15
MG,bed_bath_table,180.59
SP,luggage_accessories,353.19
SP,sports_leisure,27.85
SP,health_beauty,368.99
PR,watches_gifts,73.15
SP,computers_accessories,87.16
RJ,health_beauty,135.84
RJ,no_name_given,77.57
RJ,office_furniture,263.12
SC,toys,48.49
RJ,cool_stuff,228.79
RJ,perfumery,257.34
SP,sports_leisure,51.04
RJ,watches_gifts,60.42
SP,baby,57.99
PB,watches_gifts,321.98
MG,sports_leisure,145.72
MT,watches_gifts,711.27
SP,housewares,55.51
SP,pet_shop,113.71
RS,fashion_bags_accessories,56.22
RJ,furniture_decor,225.43
PR,cool_stuff,251.02
RJ,home_confort,169.09
SP,housewares,98.72
SP,bed_bath_table,154.48
SP,toys,97.78
SP,fashion_bags_accessories,104.5
SP,toys,57.81
SP,food_drink,73.16
SP,sports_leisure,52.59
RS,computers_accessories,111.53
GO,telephony,202.45
SP,bed_bath_table,28.69
SP,telephony,27.29
SP,toys,38.28
SP,housewares,166.34
MG,furniture_living_room,141.1
ES,electronics,75.12
RN,health_beauty,1359.47
RJ,watches_gifts,58.1
MG,housewares,255.78
GO,stationery,193.6
SP,fashion_underwear_beach,71.82
ES,garden_tools,67.5
RJ,luggage_accessories,69.04
RJ,stationery,30.09
SC,home_appliances,139.95
PR,computers_accessories,66.42
SP,furniture_living_room,201.16
GO,perfumery,139.93
SP,cool_stuff,111.89
RJ,sports_leisure,216.64
SP,food_drink,24.84
RS,bed_bath_table,75.49
RJ,health_beauty,100.7
SP,computers_accessories,168.14
RJ,construction_tools_construction,350.18
RJ,toys,350.18
RJ,office_furniture,170.76
SP,toys,123.82
SP,furniture_decor,40.95
PR,costruction_tools_tools,56.98
PR,pet_shop,176.7
BA,toys,169.28
ES,electronics,44.09
SP,home_appliances,35.94
GO,telephony,37.13
PR,furniture_decor,135.22
SP,electronics,114.88
GO,housewares,194.12
GO,furniture_living_room,95.21
SP,health_beauty,335.47
RJ,bed_bath_table,78.2
SP,auto,189.1
DF,stationery,96.8
MG,fashion_bags_accessories,87.36
RS,luggage_accessories,156.19
SP,bed_bath_table,227.24
RS,baby,169.73
SP,computers_accessories,277.64
PR,toys,156.73
ES,computers_accessories,184.95
SC,computers_accessories,118.74
SP,fashion_bags_accessories,76.78
SP,perfumery,38.42
MG,health_beauty,45.0
SP,health_beauty,70.72
RS,computers_accessories,213.65
SP,home_appliances_2,739.79
RJ,baby,90.18
RJ,furniture_decor,247.08
MG,cool_stuff,108.9
SP,perfumery,108.06
SP,watches_gifts,64.1
BA,luggage_accessories,195.32
MG,sports_leisure,247.85
MG,sports_leisure,247.85
MG,bed_bath_table,141.32
SP,computers_accessories,184.57
SP,garden_tools,62.41
MG,no_name_given,138.95
SP,bed_bath_table,126.88
RJ,auto,52.0
SC,toys,520.65
ES,telephony,31.72
SP,housewares,429.29
MG,watches_gifts,63.1
SP,bed_bath_table,332.2
SP,electronics,146.64
SP,furniture_decor,123.5
SP,housewares,74.25
PR,electronics,32.38
SP,bed_bath_table,138.74
SP,bed_bath_table,114.34
SP,sports_leisure,212.32
RS,furniture_decor,304.35
RS,housewares,47.0
SC,office_furniture,203.3
MG,small_appliances,81.31
SP,telephony,47.38
MG,health_beauty,216.0
PR,perfumery,169.84
MG,cool_stuff,144.66
RJ,office_furniture,417.16
RJ,toys,111.02
SP,baby,187.7
ES,sports_leisure,159.16
RJ,telephony,67.02
RJ,furniture_decor,95.18
MG,cool_stuff,211.17
SP,telephony,49.87
RO,costruction_tools_garden,111.81
BA,art,71.58
SP,sports_leisure,94.35
RJ,perfumery,25.7
BA,housewares,146.0
MT,health_beauty,478.9
MA,furniture_decor,128.08
DF,telephony,44.09
SP,baby,43.54
RJ,bed_bath_table,166.35
SP,telephony,72.45
PE,telephony,49.03
SP,health_beauty,111.19
SP,health_beauty,99.43
SP,garden_tools,239.1
MG,no_name_given,172.62
SP,furniture_decor,216.0
MG,computers_accessories,84.23
SP,bed_bath_table,78.38
RJ,bed_bath_table,91.18
SP,toys,78.55
MG,telephony,34.0
SP,watches_gifts,177.28
DF,perfumery,309.7
SP,sports_leisure,43.68
RJ,auto,167.13
MG,sports_leisure,131.04
CE,baby,389.99
SP,auto,23.88
SP,furniture_decor,170.0
MG,bed_bath_table,96.22
PR,electronics,228.28
SP,health_beauty,178.27
RJ,perfumery,470.38
SP,housewares,87.0
SP,perfumery,93.78
MG,furniture_decor,116.46
CE,agro_industry_and_commerce,456.15
PE,watches_gifts,239.77
MG,auto,115.45
SP,audio,279.7
SP,housewares,35.17
SP,construction_tools_safety,212.8
GO,watches_gifts,115.48
RJ,housewares,105.08
PR,cool_stuff,167.29
PA,health_beauty,344.55
SP,sports_leisure,128.88
PE,cool_stuff,62.3
SP,electronics,19.64
PE,sports_leisure,195.73
SP,bed_bath_table,83.75
SP,computers_accessories,38.64
MG,bed_bath_table,144.68
BA,computers_accessories,205.19
BA,no_name_given,239.95
BA,auto,122.53
SC,telephony,33.51
SE,sports_leisure,270.45
MG,furniture_decor,251.82
GO,sports_leisure,80.2
RJ,cool_stuff,156.64
SC,consoles_games,39.6
SP,health_beauty,58.01
MA,telephony,316.3
SP,bed_bath_table,233.04
RJ,perfumery,193.03
MA,bed_bath_table,115.02
SP,construction_tools_construction,149.04
SP,sports_leisure,107.54
MG,no_name_given,175.77
SP,office_furniture,161.62
SP,garden_tools,45.49
RO,baby,420.13
RJ,health_beauty,637.81
MG,garden_tools,130.65
SP,garden_tools,147.65
RJ,computers_accessories,220.54
SP,sports_leisure,141.5
SC,musical_instruments,65.6
SP,health_beauty,26.71
RS,air_conditioning,137.47
SP,sports_leisure,167.52
SP,toys,146.47
SP,baby,118.07
PR,industry_commerce_and_business,110.07
SP,sports_leisure,150.37
SP,health_beauty,203.39
ES,furniture_decor,161.7
MT,toys,116.62
RS,housewares,260.51
RS,garden_tools,260.51
SP,stationery,125.16
MG,home_confort,255.56
MG,bed_bath_table,255.56
GO,furniture_decor,132.02
MG,bed_bath_table,148.15
RJ,watches_gifts,44.23
PR,bed_bath_table,106.69
BA,furniture_decor,80.77
TO,computers_accessories,111.07
SP,perfumery,220.46
MG,computers_accessories,52.37
TO,housewares,35.53
SP,sports_leisure,288.13
SP,sports_leisure,138.64
RJ,computers_accessories,46.0
RJ,sports_leisure,89.45
RJ,housewares,78.6
ES,electronics,33.23
SP,bed_bath_table,162.65
RS,sports_leisure,63.23
MG,fashion_bags_accessories,64.1
PB,watches_gifts,70.15
RJ,bed_bath_table,306.3
PR,housewares,291.21
RS,stationery,104.38
SP,bed_bath_table,85.6
BA,bed_bath_table,154.2
SP,garden_tools,116.85
PR,cool_stuff,846.52
CE,health_beauty,129.78
RJ,computers_accessories,101.82
PE,telephony,114.56
SP,bed_bath_table,403.95
SP,auto,23.29
MT,watches_gifts,99.9
SP,baby,39.09
DF,health_beauty,54.0
MG,bed_bath_table,173.82
RJ,sports_leisure,133.05
MT,furniture_decor,179.41
PR,telephony,54.09
PR,toys,198.94
RJ,office_furniture,293.22
MT,auto,138.05
RJ,electronics,122.43
SP,no_name_given,141.23
SP,auto,70.79
RJ,computers,654.41
RS,no_name_given,103.0
RS,perfumery,103.0
RS,garden_tools,124.42
SP,computers_accessories,99.54
SP,computers_accessories,97.62
SP,perfumery,59.75
RJ,housewares,76.19
SP,electronics,24.39
MG,garden_tools,67.5
BA,baby,142.3
MG,auto,120.61
MG,housewares,59.6
GO,furniture_decor,47.23
GO,office_furniture,246.88
SP,bed_bath_table,319.89
MG,furniture_decor,189.33
SP,computers_accessories,203.08
BA,computers_accessories,1020.78
MG,computers_accessories,181.11
GO,stationery,96.8
SP,cool_stuff,139.22
GO,cool_stuff,1196.78
SP,luggage_accessories,102.74
RJ,pet_shop,76.38
MS,furniture_decor,56.5
DF,sports_leisure,195.6
DF,books_general_interest,35.19
SP,health_beauty,37.61
RJ,garden_tools,126.95
SP,computers_accessories,53.0
ES,sports_leisure,39.01
SC,furniture_decor,87.16
RJ,cool_stuff,116.94
SP,sports_leisure,80.2
PE,bed_bath_table,108.44
MG,cool_stuff,248.85
SP,bed_bath_table,147.78
GO,health_beauty,74.5
RJ,stationery,116.94
RJ,bed_bath_table,231.7
PA,sports_leisure,262.69
SP,housewares,51.79
RJ,perfumery,168.36
BA,cool_stuff,169.89
MG,computers_accessories,35.0
PR,furniture_decor,90.88
AL,auto,253.23
RJ,fashion_bags_accessories,47.62
RS,toys,104.28
PI,health_beauty,180.76
MG,garden_tools,123.81
RJ,sports_leisure,50.1
MG,fashion_underwear_beach,20.0
SP,telephony,102.04
SP,computers_accessories,102.04
CE,sports_leisure,58.89
SP,watches_gifts,88.37
PE,health_beauty,378.61
SP,auto,179.44
SP,cool_stuff,61.75
SP,office_furniture,158.21
MG,baby,199.27
BA,furniture_decor,173.9
SP,telephony,29.77
RJ,furniture_decor,107.39
MG,computers_accessories,30.06
BA,furniture_decor,84.52
SP,sports_leisure,27.68
SP,housewares,94.17
RJ,watches_gifts,99.9
MG,watches_gifts,178.89
MG,kitchen_dining_laundry_garden_furniture,201.24
